feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
yaeP	ResistanceType	No	-0.046343708406386	0.0208378540170128	0.0902086775598489	0.359133408812157	CPLM	1.99	6	6	0
gabP	ResistanceType	No	0.0977227638638137	0.0444753357972959	0.0929387749859328	0.365076864615401	CPLM	1.01	6	6	0
yeaH	ResistanceType	No	-0.0955946462806463	0.043470485460418	0.0927487765759867	0.365076864615401	CPLM	1.99	6	6	0
yhcO	ResistanceType	No	-0.121134172762563	0.0553768883399043	0.0939592063550154	0.366888329576727	CPLM	1.99	6	6	0
yqjC	ResistanceType	No	-0.0554539400861759	0.0254147403315135	0.0945372235337607	0.366961057030456	CPLM	1.99	6	6	0
ygdR	ResistanceType	No	-0.056481448127468	0.026059398944523	0.0960880961473894	0.370787006309926	CPLM	1.99	6	6	0
hisQ	ResistanceType	No	0.0994778413007906	0.0463362259860967	0.0983263949265515	0.373078222294135	CPLM	1.01	6	6	0
puuA	ResistanceType	No	-0.140127959988578	0.0654443129905976	0.0989567235963102	0.373078222294135	CPLM	1.99	6	6	0
yeaG	ResistanceType	No	-0.0840189466304215	0.0391439039245997	0.0983769222634576	0.373078222294135	CPLM	1.99	6	6	0
ygdI	ResistanceType	No	-0.130685971375104	0.0610316000896993	0.0989450367278101	0.373078222294135	CPLM	1.99	6	6	0
pyrB	ResistanceType	No	0.116075955814135	0.0547144667961656	0.101172675388427	0.374967655676883	CPLM	1.01	6	6	0
trpE	ResistanceType	No	0.1185122373797	0.0556068824855402	0.100066993919523	0.374967655676883	CPLM	1.01	6	6	0
ycgB	ResistanceType	No	-0.110523707305878	0.0519950598280873	0.100698640203435	0.374967655676883	CPLM	1.99	6	6	0
yjdP	ResistanceType	No	-0.0914545271919523	0.0433849727328744	0.102724526808526	0.378580278575244	CPLM	1.99	6	6	0
aidB	ResistanceType	No	-0.227288571606205	0.109106070619922	0.105641118378565	0.386997321876394	CPLM	1.99	6	6	0
yobH	ResistanceType	No	-0.065807656027099	0.0316592560555555	0.106188289539255	0.386997321876394	CPLM	1.99	6	6	0
argE	ResistanceType	No	0.10039400017479	0.0490280630894232	0.109979124642774	0.39540559923682	CPLM	1.01	6	6	0
mglB	ResistanceType	No	0.16755796344292	0.0818491144489185	0.110045062113695	0.39540559923682	CPLM	1.01	6	6	0
rprA	ResistanceType	No	-0.144078082423296	0.0704507225519142	0.110303696128564	0.39540559923682	CPLM	1.99	6	6	0
rbbA	ResistanceType	No	0.209310012151082	0.103541027773107	0.113301687742755	0.396994086863668	CPLM	1.01	6	6	0
sra	ResistanceType	No	-0.0916101395065959	0.045207383318462	0.112668081597617	0.396994086863668	CPLM	1.99	6	6	0
sugE	ResistanceType	No	-0.11811347634767	0.0583974717490962	0.113164844949825	0.396994086863668	CPLM	1.99	6	6	0
yadE	ResistanceType	No	-0.0909095947651362	0.0451562598691353	0.114377869538465	0.396994086863668	CPLM	1.99	6	6	0
yaeJ	ResistanceType	No	-0.0590042035058318	0.0292727077381206	0.114058794103707	0.396994086863668	CPLM	1.99	6	6	0
ygjG	ResistanceType	No	-0.130610679031602	0.0646105771480661	0.113303168317551	0.396994086863668	CPLM	1.99	6	6	0
mlrA	ResistanceType	No	-0.108682885951557	0.0547279629384553	0.118005900340058	0.4074308980162	CPLM	1.99	6	6	0
yqjG	ResistanceType	No	-0.0955212532738753	0.0483770656775371	0.119549751027181	0.410600192009585	CPLM	1.99	6	6	0
livJ	ResistanceType	No	0.0942491483539256	0.0480009833453157	0.121070138341914	0.413238835745359	CPLM	1.01	6	6	0
yqjF	ResistanceType	No	-0.129062902216271	0.0658540234164183	0.121577889175083	0.413238835745359	CPLM	1.99	6	6	0
proP	ResistanceType	No	-0.0674004524409741	0.0346830395112703	0.123903038722079	0.415949337035301	CPLM	1.99	6	6	0
trpD	ResistanceType	No	0.123087632618004	0.0633471763590616	0.123940298064343	0.415949337035301	CPLM	1.01	6	6	0
yehT	ResistanceType	No	0.100774852665298	0.0519270967452568	0.124277545821523	0.415949337035301	CPLM	1.01	6	6	0
pyrI	ResistanceType	No	0.0999414931945317	0.0518397331891294	0.12612059036317	0.417854077162826	CPLM	1.01	6	6	0
yjdC	ResistanceType	No	-0.0790658082158712	0.0409968321492382	0.126020569460509	0.417854077162826	CPLM	1.99	6	6	0
deoB	ResistanceType	No	-0.0617250178325087	0.0324117599014125	0.129579376762617	0.422292532498455	CPLM	1.99	6	6	0
ftsL	ResistanceType	No	-0.0455487382451039	0.0239421243657679	0.129871084085419	0.422292532498455	CPLM	1.99	6	6	0
ndk	ResistanceType	No	0.0850871381389829	0.0447507481391326	0.130035200555927	0.422292532498455	CPLM	1.01	6	6	0
yqjD	ResistanceType	No	-0.0576109767575297	0.0301083626755544	0.128234523966499	0.422292532498455	CPLM	1.99	6	6	0
ygaU	ResistanceType	No	-0.0793279433412252	0.0418299873589913	0.130775278425823	0.422603855405614	CPLM	1.99	6	6	0
yfbF	ResistanceType	No	-0.0904772584681622	0.0478449053845022	0.13159045140231	0.423153608430959	CPLM	1.99	6	6	0
tatE	ResistanceType	No	0.0734587186076925	0.0389614094479685	0.132448837656387	0.423836280500439	CPLM	1.01	6	6	0
icdC	ResistanceType	No	0.107452294961964	0.0571218943333801	0.133111101267507	0.423887778793614	CPLM	1.01	6	6	0
gntT	ResistanceType	No	0.114808442214153	0.0613721704702228	0.134723198230818	0.426056860653293	CPLM	1.01	6	6	0
nlpA	ResistanceType	No	0.103455484696478	0.0553731199427946	0.135091199719337	0.426056860653293	CPLM	1.01	6	6	0
yiaG	ResistanceType	No	-0.138271141175605	0.0744722331753766	0.136925739839778	0.429776484855955	CPLM	1.99	6	6	0
yehU	ResistanceType	No	0.119246419636183	0.0644048408924423	0.13774773984629	0.430297701615078	CPLM	1.01	6	6	0
metC	ResistanceType	No	0.0953070542712611	0.0522306464879927	0.142093591064625	0.440263703482156	CPLM	1.01	6	6	0
yceI	ResistanceType	No	0.101344413362944	0.0555737151684868	0.142280343198501	0.440263703482156	CPLM	1.01	6	6	0
pphA	ResistanceType	No	-0.13293922183434	0.0732326666314986	0.143659584769034	0.440390532837827	CPLM	1.99	6	6	0
yqjK	ResistanceType	No	-0.0710122661830749	0.0391193286955012	0.143663984797706	0.440390532837827	CPLM	1.99	6	6	0
fadL	ResistanceType	No	0.125341072586194	0.0697471386844225	0.146736442194591	0.447716772463495	CPLM	1.01	6	6	0
tsx	ResistanceType	No	0.101558077156048	0.0566882214176836	0.147689009482443	0.448536991761492	CPLM	1.01	6	6	0
hisM	ResistanceType	No	0.0929759426801086	0.0521013972007885	0.148898144338406	0.449086722645831	CPLM	1.01	6	6	0
yhiI	ResistanceType	No	0.16035286827926	0.0899567296020381	0.149239185269499	0.449086722645831	CPLM	1.01	6	6	0
yqjE	ResistanceType	No	-0.0560667136353545	0.0315819328071965	0.150510405590529	0.450843954645603	CPLM	1.99	6	6	0
