"feature","metadata","value","coef","stderr","pval","qval","base.model","tweedie.index","N","N.not.zero","percent.zero","Antibiotic"
"lysP","ResistanceType","No",0.163575582625229,0.0579436666356531,0.0476820940541007,0.234311809270697,"CPLM",1.01,6,6,0,"CPZ"
"potB","ResistanceType","No",0.106964163840956,0.0378557157978125,0.0475581098194349,0.234311809270697,"CPLM",1.01,6,6,0,"CPZ"
"rihC","ResistanceType","No",0.142933767080116,0.0508127364694441,0.0481720587177344,0.234311809270697,"CPLM",1.01,6,6,0,"CPZ"
"rpoS","ResistanceType","No",-0.0745045605427871,0.0265463152745484,0.0484850586385688,0.234311809270697,"CPLM",1.99,6,6,0,"CPZ"
"rsxC","ResistanceType","No",0.107433241926416,0.0385373468320938,0.0494244935758719,0.234311809270697,"CPLM",1.01,6,6,0,"CPZ"
"sufS","ResistanceType","No",-0.136479445248297,0.0489370691987827,0.0493686484237084,0.234311809270697,"CPLM",1.99,6,6,0,"CPZ"
"ydeI","ResistanceType","No",-0.186001725431252,0.0654669729786928,0.0468129197461696,0.234311809270697,"CPLM",1.99,6,6,0,"CPZ"
"yedP","ResistanceType","No",-0.209983230104916,0.0747641112625168,0.0483853375028843,0.234311809270697,"CPLM",1.99,6,6,0,"CPZ"
"yliF","ResistanceType","No",0.184597115234846,0.0664230866785995,0.0498638357487284,0.235001839766284,"CPLM",1.01,6,6,0,"CPZ"
"alaW","ResistanceType","No",0.122493421426577,0.0443340662015437,0.0506952685914292,0.237743328566702,"CPLM",1.01,6,6,0,"CPZ"
"ampG","ResistanceType","No",0.125311286260597,0.0470860363913282,0.0563124763277428,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"argI","ResistanceType","No",0.188449274701003,0.0716000366646229,0.0580661710629558,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"codA","ResistanceType","No",0.136789006476722,0.0506731673304505,0.0541259000739414,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"dhaK","ResistanceType","No",0.104954816348442,0.0397496666828606,0.0575566008207833,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"frdA","ResistanceType","No",-0.132096792357487,0.0504319043982778,0.0588419571000047,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"frdB","ResistanceType","No",-0.139442203048128,0.05339665247241,0.0593300988953053,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"frdC","ResistanceType","No",-0.142316640465247,0.0541487724425581,0.0582928309273941,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"gadW","ResistanceType","No",-0.137787595727081,0.0515087664894499,0.0555145768373565,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"glpA","ResistanceType","No",0.155751533348021,0.0592437033334854,0.0582473572202459,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"iscR","ResistanceType","No",0.0790951267006039,0.0302504068142458,0.05912862272414,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"livK","ResistanceType","No",0.181041852971042,0.0685677175122741,0.0575601097951274,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"narU","ResistanceType","No",-0.347353111390716,0.130881326150021,0.0567470474747305,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"oxyS","ResistanceType","No",0.0819524565458237,0.0311088339378871,0.0579200180272584,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"phr","ResistanceType","No",-0.0798037522403731,0.030551481172871,0.0592885707503859,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"rbsB","ResistanceType","No",0.0801202918430743,0.030706596211662,0.0594686543932947,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"rbsC","ResistanceType","No",0.217851397487817,0.0822378090769584,0.0570388331423386,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"sodB","ResistanceType","No",0.101192152692227,0.0383171553303488,0.057525614441571,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"thrU","ResistanceType","No",0.101980798564822,0.0385201483793708,0.0571327677827169,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"treF","ResistanceType","No",-0.199797570613814,0.0747620430623642,0.0556640781674967,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"tyrT","ResistanceType","No",0.0750174463626571,0.0287662989410885,0.0595560221380226,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"tyrV","ResistanceType","No",0.0751430982536323,0.0285076847080582,0.057828536435328,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"ugd","ResistanceType","No",0.28970730048938,0.10709089820653,0.0538012314825248,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"yajG","ResistanceType","No",0.100962778704495,0.0378505456972782,0.0559568919515977,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"ybhL","ResistanceType","No",-0.0733640016189195,0.0275459169547955,0.0561946983939366,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"ybiN","ResistanceType","No",0.112938462799955,0.0431395085085281,0.058924004303879,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"yccJ","ResistanceType","No",-0.148054792296722,0.053881489269118,0.0514914794630343,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"ydcP","ResistanceType","No",0.112278453498302,0.0422882499521246,0.0566807819673386,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"yegD","ResistanceType","No",0.127872730720906,0.0483986934408015,0.0574558825233214,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"yehU","ResistanceType","No",0.188818076667522,0.0688547398397059,0.0517845710201801,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"ygdR","ResistanceType","No",-0.0746056300651735,0.0284117281394551,0.05843827834915,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"yghX","ResistanceType","No",-0.183182340582411,0.0699219378898416,0.0588109670169522,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"yiaG","ResistanceType","No",-0.245454239776125,0.09124396276338,0.0546530997418686,0.240242936760159,"CPLM",1.99,6,6,0,"CPZ"
"yliA","ResistanceType","No",0.137743026492878,0.0517492237845659,0.0562881204150804,0.240242936760159,"CPLM",1.01,6,6,0,"CPZ"
"artJ","ResistanceType","No",0.132439012534573,0.0513634135961936,0.0614265871690425,0.240650662489417,"CPLM",1.01,6,6,0,"CPZ"
"mviN","ResistanceType","No",0.116939064692368,0.0451390109751638,0.0606427979338542,0.240650662489417,"CPLM",1.01,6,6,0,"CPZ"
"narZ","ResistanceType","No",-0.175108877326537,0.0678842992284527,0.0613585435647825,0.240650662489417,"CPLM",1.99,6,6,0,"CPZ"
"potC","ResistanceType","No",0.0876665680956193,0.0337576718758985,0.0602420164450552,0.240650662489417,"CPLM",1.01,6,6,0,"CPZ"
"yebV","ResistanceType","No",-0.157018482370086,0.0607934610379324,0.0611452587673629,0.240650662489417,"CPLM",1.99,6,6,0,"CPZ"
"yfhL","ResistanceType","No",0.111816987598428,0.0432311688201132,0.0609088984192793,0.240650662489417,"CPLM",1.01,6,6,0,"CPZ"
"yncC","ResistanceType","No",-0.248000194571053,0.0955810895482606,0.0603868391682761,0.240650662489417,"CPLM",1.99,6,6,0,"CPZ"
"glpB","ResistanceType","No",0.156449535445665,0.060951680667546,0.0621902257332834,0.24149185306297,"CPLM",1.01,6,6,0,"CPZ"
"livM","ResistanceType","No",0.155733241396298,0.0611517213774791,0.0635294597467446,0.24149185306297,"CPLM",1.01,6,6,0,"CPZ"
"proK","ResistanceType","No",0.101400111850191,0.0396719678570948,0.0629064587179657,0.24149185306297,"CPLM",1.01,6,6,0,"CPZ"
"rseA","ResistanceType","No",-0.103790480027911,0.0407888764206531,0.063670646133199,0.24149185306297,"CPLM",1.99,6,6,0,"CPZ"
"rybA","ResistanceType","No",-0.0428180986090115,0.016714757909393,0.0625258164992194,0.24149185306297,"CPLM",1.99,6,6,0,"CPZ"
"yhhA","ResistanceType","No",-0.218569953430732,0.0857763683185631,0.0634306283355982,0.24149185306297,"CPLM",1.99,6,6,0,"CPZ"
"yjdJ","ResistanceType","No",-0.167853631676527,0.0653068879760456,0.0619638049906934,0.24149185306297,"CPLM",1.99,6,6,0,"CPZ"
"yliG","ResistanceType","No",0.11800615836321,0.0462225787795347,0.0631044882535632,0.24149185306297,"CPLM",1.01,6,6,0,"CPZ"
"proP","ResistanceType","No",-0.0749260785736971,0.0295191271136707,0.0641019163515287,0.242162795105775,"CPLM",1.99,6,6,0,"CPZ"
"yhcO","ResistanceType","No",-0.206038010838798,0.0815982374104257,0.0650075738521615,0.244613479475327,"CPLM",1.99,6,6,0,"CPZ"
"yhbO","ResistanceType","No",-0.26409644994144,0.104916380858665,0.0655514550923739,0.245688918298976,"CPLM",1.99,6,6,0,"CPZ"
"dkgA","ResistanceType","No",-0.134068829897103,0.0533569860965862,0.0658690335080466,0.245911058430041,"CPLM",1.99,6,6,0,"CPZ"
"rbsA","ResistanceType","No",0.23108540691094,0.0923518406059135,0.066607754933229,0.247697588657945,"CPLM",1.01,6,6,0,"CPZ"
"pyrE","ResistanceType","No",0.122810980776672,0.0492541242520628,0.0672382722717187,0.248881260205793,"CPLM",1.01,6,6,0,"CPZ"
"tktB","ResistanceType","No",-0.122893302983585,0.049344993082665,0.0674489129549314,0.248881260205793,"CPLM",1.99,6,6,0,"CPZ"
"livH","ResistanceType","No",0.168004926007325,0.0678296863262095,0.0684408327038653,0.251566303992586,"CPLM",1.01,6,6,0,"CPZ"
"ydiZ","ResistanceType","No",-0.12731831471856,0.0514969938414872,0.0687734716271577,0.251816711496362,"CPLM",1.99,6,6,0,"CPZ"
"hisM","ResistanceType","No",0.109817666734822,0.0446129786691162,0.0695744248182161,0.253182331965891,"CPLM",1.01,6,6,0,"CPZ"
"narY","ResistanceType","No",-0.160841008765749,0.0653778752213393,0.0696783308561592,0.253182331965891,"CPLM",1.99,6,6,0,"CPZ"
"exbD","ResistanceType","No",-0.108902686214364,0.0447753506255341,0.0718100587921399,0.257044238509086,"CPLM",1.99,6,6,0,"CPZ"
"IS183","ResistanceType","No",-0.175747480367349,0.0719987182653082,0.0711331668102568,0.257044238509086,"CPLM",1.99,6,6,0,"CPZ"
"yciF","ResistanceType","No",-0.312760200044579,0.12859897600768,0.0718211842893035,0.257044238509086,"CPLM",1.99,6,6,0,"CPZ"
"ygiW","ResistanceType","No",-0.0844747756436057,0.0346976339762534,0.071624607151656,0.257044238509086,"CPLM",1.99,6,6,0,"CPZ"
"rsxB","ResistanceType","No",0.09951975435811,0.0410543914364595,0.0724416106297635,0.257329900446025,"CPLM",1.01,6,6,0,"CPZ"
"yoaC","ResistanceType","No",-0.12671716744339,0.0522228571116651,0.0722559920200192,0.257329900446025,"CPLM",1.99,6,6,0,"CPZ"
"pyrI","ResistanceType","No",0.124835767478925,0.0515765896301122,0.0727319048060192,0.257400644517956,"CPLM",1.01,6,6,0,"CPZ"
"cybB","ResistanceType","No",0.124105315615019,0.0518053583290241,0.0747115094520897,0.258637661812325,"CPLM",1.01,6,6,0,"CPZ"
"glyT","ResistanceType","No",0.0769936291175161,0.0320620456858132,0.0742439390758351,0.258637661812325,"CPLM",1.01,6,6,0,"CPZ"
"panF","ResistanceType","No",0.112020812182824,0.0464677334879487,0.0734972635544403,0.258637661812325,"CPLM",1.01,6,6,0,"CPZ"
"yeaQ","ResistanceType","No",-0.127948228006494,0.0532208849420413,0.0740266604253992,0.258637661812325,"CPLM",1.99,6,6,0,"CPZ"
"yihD","ResistanceType","No",-0.0732346668900317,0.030543662568415,0.0745417403503841,0.258637661812325,"CPLM",1.99,6,6,0,"CPZ"
"ytjA","ResistanceType","No",-0.128812989816389,0.053560971693477,0.0739560468461577,0.258637661812325,"CPLM",1.99,6,6,0,"CPZ"
"emtA","ResistanceType","No",0.0823651259147909,0.0344874493086958,0.0753096787705188,0.258826044005538,"CPLM",1.01,6,6,0,"CPZ"
"sufB","ResistanceType","No",-0.141976982963019,0.0593762905975576,0.075074819507396,0.258826044005538,"CPLM",1.99,6,6,0,"CPZ"
"glpC","ResistanceType","No",0.130667221879249,0.0548491092848661,0.075799142687062,0.259571164885191,"CPLM",1.01,6,6,0,"CPZ"
"hchA","ResistanceType","No",-0.154289773144923,0.0650079510280508,0.0765371437154355,0.260866257115252,"CPLM",1.99,6,6,0,"CPZ"
"hdhA","ResistanceType","No",-0.109275345685976,0.0462763589570382,0.0775474272727061,0.260866257115252,"CPLM",1.99,6,6,0,"CPZ"
"yceA","ResistanceType","No",0.0953950862319308,0.0402398293977536,0.0767654549849427,0.260866257115252,"CPLM",1.01,6,6,0,"CPZ"
"ycfJ","ResistanceType","No",-0.114683610879917,0.0484617118460888,0.0771162367495143,0.260866257115252,"CPLM",1.99,6,6,0,"CPZ"
"yciE","ResistanceType","No",-0.337592972446434,0.142770646126927,0.077275790746796,0.260866257115252,"CPLM",1.99,6,6,0,"CPZ"
"talA","ResistanceType","No",-0.120602550305196,0.0512156618176673,0.0781050182598525,0.261816821772463,"CPLM",1.99,6,6,0,"CPZ"
"ybaY","ResistanceType","No",-0.19151814859354,0.0815574472775288,0.078664685021249,0.262767649614839,"CPLM",1.99,6,6,0,"CPZ"
"ybdR","ResistanceType","No",-0.198001555734688,0.0844735307397335,0.0790363752234658,0.26308611612846,"CPLM",1.99,6,6,0,"CPZ"
"argB","ResistanceType","No",0.0850006678435703,0.0363949701795543,0.0797696865633714,0.263793283469229,"CPLM",1.01,6,6,0,"CPZ"
"yciH","ResistanceType","No",0.0889804373692892,0.03810522418643,0.079803010125145,0.263793283469229,"CPLM",1.01,6,6,0,"CPZ"
"pyrF","ResistanceType","No",0.100254345106833,0.0430238565872278,0.0802341947920565,0.264296959705754,"CPLM",1.01,6,6,0,"CPZ"
"ycaO","ResistanceType","No",0.0922611799850868,0.0396470225027586,0.0805106284817947,0.264296959705754,"CPLM",1.01,6,6,0,"CPZ"
"uvrB","ResistanceType","No",-0.0707019660803586,0.0306116341097136,0.0820644081628516,0.268471878250978,"CPLM",1.99,6,6,0,"CPZ"
"yeaH","ResistanceType","No",-0.146786719080274,0.0640322300434892,0.0836368127899154,0.272678923890409,"CPLM",1.99,6,6,0,"CPZ"
"dusC","ResistanceType","No",0.124780788294477,0.0548097711362595,0.0851037448265708,0.273853498466339,"CPLM",1.01,6,6,0,"CPZ"
"livG","ResistanceType","No",0.146131372322023,0.0645284312953656,0.0862402733390661,0.273853498466339,"CPLM",1.01,6,6,0,"CPZ"
"sodA","ResistanceType","No",-0.0746860048946318,0.032966466787194,0.0861535789785028,0.273853498466339,"CPLM",1.99,6,6,0,"CPZ"
"ybdZ","ResistanceType","No",-0.385057716320984,0.170022616566031,0.0862269622211191,0.273853498466339,"CPLM",1.99,6,6,0,"CPZ"
"ycgB","ResistanceType","No",-0.162927652082493,0.071706314604856,0.0855241289563223,0.273853498466339,"CPLM",1.99,6,6,0,"CPZ"
"yncB","ResistanceType","No",-0.151073635578441,0.0662219739268214,0.0846630412694779,0.273853498466339,"CPLM",1.99,6,6,0,"CPZ"
"yncG","ResistanceType","No",-0.192869986966381,0.0849049237833642,0.0855763276400937,0.273853498466339,"CPLM",1.99,6,6,0,"CPZ"
"yobH","ResistanceType","No",-0.103746023836779,0.0458243122001535,0.0862983713654431,0.273853498466339,"CPLM",1.99,6,6,0,"CPZ"
"aidB","ResistanceType","No",-0.24737378860151,0.109586996274849,0.0869370684411251,0.274726466929663,"CPLM",1.99,6,6,0,"CPZ"
"codB","ResistanceType","No",0.187060997736153,0.0834273487044532,0.0884057804612973,0.274726466929663,"CPLM",1.01,6,6,0,"CPZ"
"cysW","ResistanceType","No",0.0839836279319475,0.0375270295422215,0.0888236488979355,0.274726466929663,"CPLM",1.01,6,6,0,"CPZ"
"eamA","ResistanceType","No",0.0849116540465025,0.0378663539630722,0.088386043248726,0.274726466929663,"CPLM",1.01,6,6,0,"CPZ"
"frdD","ResistanceType","No",-0.101943952102313,0.045540232591922,0.0887648750959849,0.274726466929663,"CPLM",1.99,6,6,0,"CPZ"
"rihA","ResistanceType","No",0.152455946413369,0.0681410780198106,0.0888820922419498,0.274726466929663,"CPLM",1.01,6,6,0,"CPZ"
"yjdI","ResistanceType","No",-0.159356217542518,0.0711405625062207,0.0886200659845807,0.274726466929663,"CPLM",1.99,6,6,0,"CPZ"
"yliE","ResistanceType","No",0.143742953465227,0.0641639057029335,0.0885977360367864,0.274726466929663,"CPLM",1.01,6,6,0,"CPZ"
"tyrU","ResistanceType","No",0.068394285287396,0.0306238793416015,0.089276800497552,0.275035733224821,"CPLM",1.01,6,6,0,"CPZ"
"yihI","ResistanceType","No",-0.0647647074633661,0.0290358000438768,0.0895599551467379,0.275035733224821,"CPLM",1.99,6,6,0,"CPZ"
"argC","ResistanceType","No",0.110115868607179,0.0496890145008539,0.0910060712013468,0.276476795854379,"CPLM",1.01,6,6,0,"CPZ"
"chaC","ResistanceType","No",-0.0705552087027802,0.0320997185096265,0.0928594296271069,0.276476795854379,"CPLM",1.99,6,6,0,"CPZ"
"cpxA","ResistanceType","No",-0.0720527892912279,0.0327713736716202,0.0927922089835746,0.276476795854379,"CPLM",1.99,6,6,0,"CPZ"
"gdhA","ResistanceType","No",0.158578919455881,0.0722418313913425,0.0931591041852619,0.276476795854379,"CPLM",1.01,6,6,0,"CPZ"
"glpF","ResistanceType","No",0.0648053745230761,0.0295111733482505,0.0930709696102004,0.276476795854379,"CPLM",1.01,6,6,0,"CPZ"
"gsk","ResistanceType","No",0.112286714703218,0.0512051530442777,0.0933914847864802,0.276476795854379,"CPLM",1.01,6,6,0,"CPZ"
"osmY","ResistanceType","No",-0.129105001469551,0.0587636207082973,0.0929607943384193,0.276476795854379,"CPLM",1.99,6,6,0,"CPZ"
"qor","ResistanceType","No",-0.121541956988898,0.0554555012124586,0.0935142103625104,0.276476795854379,"CPLM",1.99,6,6,0,"CPZ"
"sufC","ResistanceType","No",-0.140011764365008,0.0632560832264125,0.0912787827877404,0.276476795854379,"CPLM",1.99,6,6,0,"CPZ"
"wrbA","ResistanceType","No",-0.115234687365059,0.0519470855682718,0.0907828119268824,0.276476795854379,"CPLM",1.99,6,6,0,"CPZ"
"ybiC","ResistanceType","No",0.0880448297083881,0.0399859729202904,0.0924573730096836,0.276476795854379,"CPLM",1.01,6,6,0,"CPZ"
"yohF","ResistanceType","No",-0.222745634808993,0.100704760852793,0.0914357707990059,0.276476795854379,"CPLM",1.99,6,6,0,"CPZ"
"entA","ResistanceType","No",-0.258063828854602,0.118001713951548,0.0940116976675906,0.277087108915004,"CPLM",1.99,6,6,0,"CPZ"
"fruR","ResistanceType","No",0.0892182393903712,0.0409933842611564,0.0951259815530916,0.278566993346531,"CPLM",1.01,6,6,0,"CPZ"
"nlpE","ResistanceType","No",-0.067016059543825,0.0307500148313608,0.0948098703287036,0.278566993346531,"CPLM",1.99,6,6,0,"CPZ"
"pfkB","ResistanceType","No",-0.0476210310063113,0.0219328985286805,0.0956799749739995,0.278566993346531,"CPLM",1.99,6,6,0,"CPZ"
"sufD","ResistanceType","No",-0.132122789765333,0.0608531353206992,0.0956842508658777,0.278566993346531,"CPLM",1.99,6,6,0,"CPZ"
"ynfP","ResistanceType","No",0.102621282248517,0.0473326760897097,0.0960156665974703,0.27867961768534,"CPLM",1.01,6,6,0,"CPZ"
"mlrA","ResistanceType","No",-0.170178435885089,0.0789010075352485,0.0972306659823805,0.281348310076675,"CPLM",1.99,6,6,0,"CPZ"
"sufA","ResistanceType","No",-0.147072579824726,0.0684017700769191,0.0979675028232121,0.281767560990024,"CPLM",1.99,6,6,0,"CPZ"
"yniA","ResistanceType","No",-0.112309284933268,0.0522333071673234,0.0979654524940192,0.281767560990024,"CPLM",1.99,6,6,0,"CPZ"
"crcA","ResistanceType","No",-0.190389590159109,0.0894373451181176,0.100349107495607,0.282172150468031,"CPLM",1.99,6,6,0,"CPZ"
"pfkA","ResistanceType","No",-0.0636634695877018,0.0298467184871759,0.0998688375884269,0.282172150468031,"CPLM",1.99,6,6,0,"CPZ"
"rpoE","ResistanceType","No",-0.0862219640222107,0.0404932546877036,0.100287742381565,0.282172150468031,"CPLM",1.99,6,6,0,"CPZ"
"sodC","ResistanceType","No",-0.204820610390648,0.0955057312495558,0.098578381207022,0.282172150468031,"CPLM",1.99,6,6,0,"CPZ"
"spr","ResistanceType","No",0.103587142726176,0.0483907588606382,0.0990167222700119,0.282172150468031,"CPLM",1.01,6,6,0,"CPZ"
"yghY","ResistanceType","No",-0.170493600768944,0.0801344192015797,0.100479368706578,0.282172150468031,"CPLM",1.99,6,6,0,"CPZ"
"yjjY","ResistanceType","No",-0.0811654773546778,0.0378701576315599,0.0987260155887008,0.282172150468031,"CPLM",1.99,6,6,0,"CPZ"
"ynhG","ResistanceType","No",-0.149403534836377,0.0699795640478039,0.0996506537887665,0.282172150468031,"CPLM",1.99,6,6,0,"CPZ"
"polB","ResistanceType","No",-0.0909640093514402,0.0429808389640425,0.101755542220943,0.284915518218641,"CPLM",1.99,6,6,0,"CPZ"
"livF","ResistanceType","No",0.12808080782963,0.0608936343094829,0.103261774489301,0.287507773263766,"CPLM",1.01,6,6,0,"CPZ"
"rspB","ResistanceType","No",0.065558208430416,0.031171427851303,0.103285355521227,0.287507773263766,"CPLM",1.01,6,6,0,"CPZ"
"fhlA","ResistanceType","No",-0.0807065874918958,0.0385673761400718,0.104521650012009,0.290100906155781,"CPLM",1.99,6,6,0,"CPZ"
"nlpA","ResistanceType","No",0.108033448492687,0.0520491677495935,0.106551805297634,0.2948759262888,"CPLM",1.01,6,6,0,"CPZ"
"sdhD","ResistanceType","No",0.116651200107677,0.0563810561534042,0.107354307390576,0.295379481606441,"CPLM",1.01,6,6,0,"CPZ"
"yhcH","ResistanceType","No",-0.157355508978043,0.0760093003723552,0.107204176555947,0.295379481606441,"CPLM",1.99,6,6,0,"CPZ"
"fpr","ResistanceType","No",-0.0832134391251907,0.0403804451305309,0.108362046385174,0.297292991811774,"CPLM",1.99,6,6,0,"CPZ"
"yjbR","ResistanceType","No",-0.123565715674728,0.0600417444574579,0.108699256972478,0.297361185740802,"CPLM",1.99,6,6,0,"CPZ"
"serV","ResistanceType","No",0.0713081465556274,0.0348101739923474,0.109879073284599,0.299727443458276,"CPLM",1.01,6,6,0,"CPZ"
"nhoA","ResistanceType","No",-0.126129352547088,0.0616859634370274,0.110352478777656,0.300158742275225,"CPLM",1.99,6,6,0,"CPZ"
"dps","ResistanceType","No",-0.146472270757393,0.0719213229262595,0.11137807501909,0.300685316767088,"CPLM",1.99,6,6,0,"CPZ"
"fic","ResistanceType","No",-0.165838376711844,0.0815128558136673,0.111638915890701,0.300685316767088,"CPLM",1.99,6,6,0,"CPZ"
"gltF","ResistanceType","No",0.167398571203511,0.0824345466086858,0.11212530194571,0.300685316767088,"CPLM",1.01,6,6,0,"CPZ"
